"","location_long","location_lat"
"882",-110.2439314,44.896241
"883",-110.2598108,44.9057061
"884",-110.2762454,44.9078877
"885",-110.2713465,44.9081085
"886",-110.2706515,44.9009935
"887",-110.2571943,44.9026592
"888",-110.2546219,44.9028926
"889",-110.2645197,44.9057284
"890",-110.24484,44.8986404
"891",-110.2643163,44.9035227
"892",-110.2661678,44.9070037
"893",-110.2620921,44.9037873
"894",-110.2629174,44.9082977
"895",-110.2762664,44.907907
"896",-110.2638358,44.9059209
"897",-110.2586785,44.9049905
"898",-110.2642284,44.9075217
"899",-110.249987,44.9042377
"900",-110.2748551,44.9075314
"901",-110.2687584,44.9074007
"902",-110.2637971,44.9039431
"903",-110.276306,44.90795
"904",-110.2763359,44.9079327
"905",-110.2638415,44.9039374
"906",-110.2722725,44.9027735
"907",-110.2672246,44.9092003
"908",-110.2620162,44.9037847
"909",-110.2593067,44.9057561
"910",-110.2680185,44.9032221
"911",-110.2691773,44.910679
"912",-110.2621335,44.9070914
"913",-110.2722189,44.9124281
"914",-110.2606735,44.9068217
"915",-110.2601639,44.9006864
"916",-110.2643828,44.9025247
"917",-110.2586489,44.9034148
"918",-110.2394533,44.9082698
"919",-110.2463563,44.9068236
"920",-110.2415865,44.905843
"921",-110.2628045,44.9067702
"922",-110.2638066,44.9039798
"923",-110.2602325,44.9053499
"924",-110.2690251,44.909431
"925",-110.2733251,44.9074723
"926",-110.2593771,44.904941
"927",-110.2588221,44.9044464
"928",-110.2654352,44.8981862
"929",-110.2593266,44.9023632
"930",-110.2618647,44.9038182
"931",-110.2619154,44.907787
"932",-110.2591632,44.9055957
"933",-110.2573506,44.9016234
"934",-110.2763432,44.9078639
"935",-110.2763334,44.9079151
"936",-110.2672043,44.9040184
"937",-110.262008,44.9037657
"938",-110.2763436,44.9079371
"939",-110.2606547,44.903333
"940",-110.268598,44.9047053
"941",-110.2771264,44.9207767
"942",-110.2771421,44.9207859
"943",-110.2666034,44.903351
"944",-110.2772725,44.9208113
"945",-110.2621762,44.9036431
"946",-110.2771567,44.920752
"947",-110.2624988,44.9063101
"948",-110.2597177,44.9064062
"949",-110.2730954,44.9187536
"950",-110.2772858,44.9207849
"951",-110.2627352,44.9072045
"952",-110.2625644,44.9071136
"953",-110.2762964,44.9079063
"954",-110.2628164,44.9068486
"955",-110.2627163,44.9047598
"956",-110.2773921,44.9207386
"957",-110.2772763,44.9207491
"958",-110.2661156,44.9119716
"959",-110.2761848,44.9177066
"960",-110.2620323,44.9037948
"961",-110.2777436,44.9206279
"962",-110.2644027,44.9088383
"963",-110.2620292,44.9038211
"964",-110.2659639,44.9029846
"965",-110.2604249,44.9055979
"966",-110.2668065,44.902653
"967",-110.2763404,44.9079258
"968",-110.2623442,44.9062222
"969",-110.2755127,44.9129355
"970",-110.2621431,44.9021892
"971",-110.2666711,44.9029137
"972",-110.2619657,44.9038686
"973",-110.2702107,44.900924
"974",-110.2725252,44.9074237
"975",-110.2591495,44.9009606
"976",-110.2588727,44.9051082
"977",-110.2620761,44.9074939
"978",-110.2584052,44.9030397
"979",-110.2577769,44.9021457
"980",-110.2585092,44.9031564
"981",-110.2578773,44.9051584
"982",-110.2603948,44.9053513
"983",-110.2683292,44.9069006
"984",-110.2619167,44.9058495
"985",-110.2450531,44.8985883
"986",-110.2434651,44.906196
"987",-110.2602974,44.9042734
"988",-110.2601172,44.904795
"989",-110.2619961,44.9038044
"990",-110.2546622,44.8986132
"991",-110.2555375,44.8987539
"992",-110.2562436,44.9005593
"993",-110.2588797,44.904571
"994",-110.2618174,44.907613
"995",-110.261559,44.9061246
"996",-110.2614278,44.9065241
"997",-110.2664369,44.903082
"998",-110.2596692,44.9056531
"999",-110.2621605,44.9067525
"1000",-110.2695632,44.9083136
"1001",-110.2620018,44.9037819
"1002",-110.2669507,44.9030194
"1003",-110.2619548,44.9072709
"1004",-110.2672788,44.9030915
"1005",-110.2667387,44.9028545
"1006",-110.2596908,44.9073658
"1007",-110.2614072,44.9064345
"1008",-110.2460893,44.902693
"1009",-110.2597075,44.9018676
"1010",-110.2584025,44.903175
"1011",-110.2597448,44.9020676
"1012",-110.2459745,44.9026834
"1013",-110.2620212,44.9037612
"1014",-110.2660067,44.9025043
"1015",-110.2567004,44.8962253
"1016",-110.2617427,44.9042633
"1017",-110.2618877,44.9036276
"1018",-110.2559289,44.8965451
"1019",-110.2591578,44.9024854
"1020",-110.262044,44.9080661
"1021",-110.2659981,44.9031655
"1022",-110.2617407,44.9068634
"1023",-110.2668227,44.9035184
"1024",-110.2550254,44.8982518
"1025",-110.2618281,44.907362
"1026",-110.2598363,44.9056621
"1027",-110.2611676,44.9067403
"1028",-110.2604001,44.905621
"1029",-110.2664367,44.9030348
"1030",-110.2590557,44.9047138
"1031",-110.2591985,44.9047051
"1032",-110.2633304,44.9050906
"1033",-110.2705072,44.9101503
"1034",-110.2596337,44.9057206
"1035",-110.2601899,44.8971683
"1036",-110.260938,44.9076126
"1037",-110.2618475,44.9075739
"1038",-110.2583483,44.9054974
"1039",-110.2646451,44.8985192
"1040",-110.2589168,44.9029316
"1041",-110.2635264,44.9012694
"1042",-110.2591896,44.9097463
"1043",-110.2643632,44.9071852
"1044",-110.2584197,44.9058368
"1045",-110.270377,44.9066034
"1046",-110.2511197,44.8986331
"1047",-110.2597138,44.9056196
"1048",-110.260331,44.9062668
"1049",-110.2584155,44.9073943
"1050",-110.2672857,44.9046505
"1051",-110.2664279,44.9060797
"1052",-110.2597585,44.9057145
"1053",-110.2593049,44.9056776
"1054",-110.2599219,44.89925
"1055",-110.2666501,44.9036238
"1056",-110.2614131,44.9039195
"1057",-110.2617011,44.9068273
"1058",-110.2539466,44.903915
"1059",-110.2623228,44.9046954
"1060",-110.261809,44.9038962
"1061",-110.2618445,44.9039172
"1062",-110.2596078,44.9056423
"1063",-110.2600434,44.8998449
"1064",-110.2679934,44.904096
"1065",-110.277604,44.9026525
"1066",-110.2603396,44.9049359
"1067",-110.254813,44.8986387
"1068",-110.2620663,44.9037939
"1069",-110.2647827,44.9098149
"1070",-110.2672807,44.9068803
"1071",-110.2613867,44.9076648
"1072",-110.2617296,44.9069438
"1073",-110.2502002,44.9036873
"1074",-110.2590548,44.9036519
"1075",-110.2591656,44.9054004
"1076",-110.2595886,44.9066346
"1077",-110.2539687,44.9071782
"1078",-110.2591626,44.9055859
"1079",-110.2587188,44.9063814
"1080",-110.2679038,44.9028075
"1081",-110.2667313,44.9037103
"1082",-110.2763106,44.9079459
"1083",-110.2685882,44.9050483
"1084",-110.261655,44.9033185
"1085",-110.261574,44.9032955
"1086",-110.2604648,44.9020313
"1087",-110.2591586,44.9008874
"1088",-110.259403,44.9058984
"1089",-110.2547194,44.8988009
"1090",-110.2674651,44.9028901
"1091",-110.2619424,44.9077638
"1092",-110.2620346,44.903722
"1093",-110.2657507,44.9017912
"1094",-110.268581,44.9049986
"1095",-110.2620234,44.9037034
"1096",-110.2619705,44.9037581
"1097",-110.2659859,44.9024063
"1098",-110.2618296,44.8937117
"1099",-110.2555762,44.9011555
"1100",-110.2594258,44.9058077
"1101",-110.2591251,44.9062496
"1102",-110.2625739,44.9045988
"1103",-110.2617462,44.9084879
"1104",-110.259379,44.9055155
"1105",-110.263084,44.9061172
"1106",-110.2568633,44.900474
"1107",-110.2577658,44.9029797
"1108",-110.2547634,44.8988032
"1109",-110.2629716,44.9036526
"1110",-110.2604032,44.90703
"1111",-110.2596813,44.9064365
"1112",-110.2577087,44.9028093
"1113",-110.2611449,44.9079461
"1114",-110.2584069,44.9068964
"1115",-110.2421063,44.9054031
"1116",-110.2588016,44.9049586
"1117",-110.2608311,44.8983371
"1118",-110.2636588,44.9044139
"1119",-110.2543853,44.8995398
"1120",-110.2593864,44.9057198
"1121",-110.2620218,44.9037404
"1122",-110.2595482,44.9053959
"1123",-110.2574748,44.9049832
"1124",-110.2590572,44.9015987
"1125",-110.2665194,44.9030665
"1126",-110.2639236,44.904113
"1127",-110.2640142,44.9033142
"1128",-110.2639796,44.9039592
"1129",-110.2624384,44.9036021
"1130",-110.2640909,44.9033824
"1131",-110.2589035,44.9045016
"1132",-110.2591853,44.9064163
"1133",-110.2648906,44.9036741
"1134",-110.2628108,44.9008131
"1135",-110.2630873,44.9056631
"1136",-110.2633395,44.9069479
"1137",-110.2594924,44.9054084
"1138",-110.2647193,44.9067015
"1139",-110.2612162,44.9069938
"1140",-110.2587844,44.9049984
"1141",-110.2609187,44.9062555
"1142",-110.2619842,44.906716
"1143",-110.262048,44.9037995
"1144",-110.2626571,44.9055512
"1145",-110.2455989,44.9081048
"1146",-110.260371,44.9056246
"1147",-110.2618922,44.90658
"1148",-110.2591036,44.9051377
"1149",-110.2604002,44.9058934
"1150",-110.2660089,44.9018073
"1151",-110.2619228,44.9069989
"1152",-110.2617872,44.9064597
"1153",-110.2637333,44.9027642
"1154",-110.2642519,44.9034631
"1155",-110.2620862,44.9073092
"1156",-110.2712045,44.9069658
"1157",-110.2631905,44.9066558
"1158",-110.2638301,44.9062836
"1159",-110.2640987,44.9057683
"1160",-110.2589555,44.9051283
"1161",-110.2665619,44.907045
"1162",-110.2591194,44.9046703
"1163",-110.2620106,44.903797
"1164",-110.2605661,44.9058215
"1165",-110.2605559,44.9057603
"1166",-110.2579908,44.9056562
"1167",-110.2622118,44.9036029
"1168",-110.2631793,44.9055706
"1169",-110.2675413,44.9069301
"1170",-110.2594688,44.9054212
"1171",-110.2460221,44.9076179
"1172",-110.2559892,44.9030672
"1173",-110.2620727,44.9038411
"1174",-110.257341,44.9067122
"1175",-110.2621626,44.9085197
"1176",-110.2606862,44.9049856
"1177",-110.2574232,44.9003664
"1178",-110.2623157,44.9053023
"1179",-110.2591944,44.9052798
"1180",-110.259697,44.9057794
"1181",-110.2620757,44.9075222
"1182",-110.2602151,44.9046513
"1183",-110.2604256,44.9055907
"1184",-110.2587848,44.9051641
"1185",-110.2590435,44.9051432
"1186",-110.2594124,44.9054013
"1187",-110.2592741,44.9010125
"1188",-110.2636661,44.9062059
"1189",-110.2617353,44.908165
"1190",-110.268407,44.9052728
"1191",-110.2574971,44.9049565
"1192",-110.2619902,44.9037554
"1193",-110.2590318,44.9031606
"1194",-110.2589608,44.905074
"1195",-110.2608814,44.9040835
"1196",-110.2617084,44.9064514
"1197",-110.2602559,44.9069049
"1198",-110.2584838,44.9032534
"1199",-110.2668742,44.9044015
"1200",-110.2500358,44.9060219
"1201",-110.2622662,44.9065539
"1202",-110.2563948,44.9076355
"1203",-110.2485432,44.9047509
"1204",-110.2603581,44.9045669
"1205",-110.2547645,44.9068791
"1206",-110.249179,44.9039046
"1207",-110.2598016,44.9043508
"1208",-110.271312,44.9142434
"1209",-110.2626237,44.9034273
"1210",-110.2573423,44.9042188
"1211",-110.2666429,44.8955914
"1212",-110.2553925,44.9010143
"1213",-110.2616205,44.9082205
"1214",-110.261298,44.9061605
"1215",-110.260273,44.9053946
"1216",-110.2619635,44.9073156
"1217",-110.2621926,44.9072394
"1218",-110.2619144,44.9073198
"1219",-110.2619112,44.9070488
"1220",-110.2591153,44.9051957
"1221",-110.2588506,44.9047433
"1222",-110.2551509,44.9017446
"1223",-110.2617824,44.9075194
"1224",-110.2586596,44.9041486
"1225",-110.2604668,44.9056782
"1226",-110.2560366,44.9021204
"1227",-110.2622869,44.9073522
"1228",-110.2598166,44.904805
"1229",-110.2458878,44.9081657
"1230",-110.2668445,44.9049047
"1231",-110.2640246,44.906113
"1232",-110.2711252,44.9140346
"1233",-110.2710292,44.9143177
"1234",-110.2433265,44.9017735
"1235",-110.2666722,44.9030129
"1236",-110.2563426,44.9070429
"1237",-110.2600284,44.9062742
"1238",-110.2677258,44.9033205
"1239",-110.2794244,44.9116692
"1240",-110.2667643,44.9031034
"1241",-110.2635504,44.9076298
"1242",-110.2404918,44.9015951
"1243",-110.2588312,44.9050144
"1244",-110.2582684,44.9034439
"1245",-110.2608164,44.9028266
"1246",-110.2618344,44.9077634
"1247",-110.2618535,44.9072199
"1248",-110.2555692,44.9030329
"1249",-110.2589941,44.9046984
"1250",-110.262345,44.9082683
"1251",-110.2590663,44.9051287
"1252",-110.2676938,44.9031582
"1253",-110.2591109,44.9052432
"1254",-110.2529603,44.9015078
"1255",-110.2618764,44.9080807
"1256",-110.2617481,44.9087759
"1257",-110.2592191,44.9048885
"1258",-110.2607129,44.9058697
"1259",-110.2608188,44.9057516
"1260",-110.2593541,44.9050918
"1261",-110.2606843,44.9049547
"1262",-110.2637207,44.9085059
"1263",-110.2643051,44.9034728
"1264",-110.2681042,44.9097806
"1265",-110.2617809,44.9019879
"1266",-110.260138,44.9068792
"1267",-110.2661214,44.9027982
"1268",-110.243392,44.9037781
"1269",-110.249404,44.9059314
"1270",-110.2607538,44.9048496
"1271",-110.2522079,44.9015793
"1272",-110.2587927,44.9094829
"1273",-110.2468769,44.9069206
"1274",-110.257385,44.9003029
"1275",-110.2443234,44.8981214
"1276",-110.2650604,44.9100001
"1277",-110.2620555,44.9081598
"1278",-110.2586009,44.90492
"1279",-110.2619442,44.907373
"1280",-110.256851,44.901622
"1281",-110.2749835,44.9082344
"1282",-110.2629023,44.9074283
"1283",-110.25763,44.8974697
"1284",-110.2620296,44.9086712
"1285",-110.2620506,44.9078717
"1286",-110.2586172,44.9031595
"1287",-110.2387703,44.8979576
"1288",-110.2528613,44.8964541
"1289",-110.263128,44.9074723
"1290",-110.2623112,44.9061105
"1291",-110.2580474,44.9093088
"1292",-110.2555669,44.8996396
"1293",-110.2709613,44.9121295
"1294",-110.2666723,44.9069832
"1295",-110.2719645,44.9035194
"1296",-110.253395,44.9063464
"1297",-110.2346749,44.9029345
"1298",-110.2347266,44.9030571
"1299",-110.2562799,44.8997127
"1300",-110.2643373,44.9035046
"1301",-110.2680452,44.9075014
"1302",-110.236132,44.9008556
"1303",-110.2446501,44.9063755
"1304",-110.2620283,44.9073614
"1305",-110.2549897,44.8987622
"1306",-110.260996,44.9036407
"1307",-110.2604736,44.9052443
"1308",-110.2615434,44.9065139
"1309",-110.2621373,44.9035078
"1310",-110.2613361,44.9077433
"1311",-110.2620802,44.9082843
"1312",-110.2552744,44.8989391
"1313",-110.2597473,44.905496
"1314",-110.2617466,44.9053776
"1315",-110.2620147,44.9038797
"1316",-110.2594291,44.9061639
"1317",-110.2620843,44.908128
"1318",-110.2711705,44.9064671
"1319",-110.2616018,44.9080659
"1320",-110.2620489,44.9071604
"1321",-110.2593184,44.9053793
"1322",-110.259462,44.9061304
"1323",-110.2621158,44.9082432
"1324",-110.2660721,44.9056437
"1325",-110.2632463,44.9053793
"1326",-110.2496124,44.9057114
"1327",-110.266305,44.9120108
"1328",-110.2577535,44.906649
"1329",-110.2619518,44.9082825
"1330",-110.258804,44.9050734
"1331",-110.2623078,44.9070651
"1332",-110.2626176,44.9071796
"1333",-110.2591509,44.9007059
"1334",-110.2605286,44.9022907
"1335",-110.258528,44.9005347
"1336",-110.261949,44.9037303
"1337",-110.2620129,44.9036034
"1338",-110.2681836,44.9057273
"1339",-110.2618549,44.9075311
"1340",-110.2585462,44.9050195
"1341",-110.2622199,44.9079624
"1342",-110.2610144,44.9074325
"1343",-110.2543928,44.9055395
"1344",-110.2711137,44.9058629
"1345",-110.2592139,44.9007389
"1346",-110.2677366,44.9034586
"1347",-110.2594851,44.9041764
"1348",-110.2493586,44.8947752
"1349",-110.2620004,44.9038563
"1350",-110.259477,44.9055689
"1351",-110.2597301,44.905579
"1352",-110.2583398,44.9010462
"1353",-110.2591655,44.9047124
"1354",-110.2573771,44.9016931
"1355",-110.2595856,44.9055034
"1356",-110.2592353,44.9052156
"1357",-110.2622858,44.9047148
"1358",-110.2587868,44.9046581
"1359",-110.2617727,44.9033705
"1360",-110.2630489,44.9039019
"1361",-110.2611294,44.9038217
"1362",-110.2538783,44.9016468
"1363",-110.2591872,44.9059605
"1364",-110.2596015,44.906526
"1365",-110.2589612,44.9053433
"1366",-110.2588362,44.9050538
"1367",-110.2642917,44.9034903
"1368",-110.2622327,44.9035907
"1369",-110.2621341,44.90358
"1370",-110.2593682,44.9050923
"1371",-110.2592476,44.9009761
"1372",-110.2509245,44.8956543
"1373",-110.2585744,44.90085
"1374",-110.2609115,44.9039894
"1375",-110.2660041,44.9051699
"1376",-110.2643179,44.9035182
"1377",-110.2715087,44.9070052
"1378",-110.2594104,44.9053366
"1379",-110.2464784,44.8964694
"1380",-110.2619744,44.9078015
"1381",-110.2586793,44.9042256
"1382",-110.2597375,44.9056763
"1383",-110.2643307,44.9055189
"1384",-110.2516565,44.8956377
"1385",-110.2619564,44.9022413
"1386",-110.2651461,44.9022706
"1387",-110.2568645,44.9016426
"1388",-110.2594308,44.9028695
"1389",-110.2590994,44.9059028
"1390",-110.268124,44.9085013
"1391",-110.2639375,44.8952536
"1392",-110.2680804,44.9032547
"1393",-110.2756687,44.9011509
"1394",-110.2756696,44.9012978
"1395",-110.2750243,44.9017745
"1396",-110.2706939,44.9053029
"1397",-110.2756239,44.9013217
"1398",-110.275638,44.901305
"1399",-110.276808,44.9022339
"1400",-110.2588075,44.90458
"1401",-110.2756758,44.9013037
"1402",-110.2610656,44.9079032
"1403",-110.2590647,44.9052418
"1404",-110.2474315,44.8943791
"1405",-110.2623635,44.904597
"1406",-110.2592074,44.9051557
"1407",-110.2621647,44.9073308
"1408",-110.2660935,44.9030093
"1409",-110.2618871,44.908016
"1410",-110.2618742,44.9081417
"1411",-110.2603231,44.905161
"1412",-110.2602592,44.8994252
"1413",-110.2448146,44.9041617
"1414",-110.2447897,44.9053159
"1415",-110.2608005,44.9054259
"1416",-110.2626478,44.9060984
"1417",-110.2643272,44.9034144
"1418",-110.269159,44.9094031
"1419",-110.2693112,44.9097979
"1420",-110.2640373,44.9042568
"1421",-110.2624618,44.9069872
"1422",-110.2633314,44.9070883
"1423",-110.2568672,44.9033205
"1424",-110.2665277,44.9068133
"1425",-110.2636021,44.9076221
"1426",-110.2644975,44.9081954
"1427",-110.2617249,44.9097527
"1428",-110.2615839,44.9082213
"1429",-110.2550303,44.8986262
"1430",-110.2680206,44.9033415
"1431",-110.2607291,44.9079541
"1432",-110.2619354,44.9071447
"1433",-110.2622539,44.9083315
"1434",-110.2616168,44.9079329
"1435",-110.2576987,44.8903083
"1436",-110.2623927,44.9081306
"1437",-110.2594185,44.903251
"1438",-110.2554574,44.9009682
"1439",-110.2588151,44.9008226
"1440",-110.2614917,44.9082793
"1441",-110.2584421,44.9009132
"1442",-110.2621165,44.9082149
"1443",-110.2664362,44.9080167
"1444",-110.2677409,44.9090261
"1445",-110.2668173,44.9100012
"1446",-110.2606105,44.9053557
"1447",-110.2448811,44.8999228
"1448",-110.2569478,44.9012364
"1449",-110.2522735,44.9055784
"1450",-110.2607907,44.9044213
"1451",-110.2589045,44.9077808
"1452",-110.2654744,44.9072179
"1453",-110.2568954,44.9013242
"1454",-110.2641402,44.9076581
"1455",-110.2674504,44.9033582
"1456",-110.2614226,44.9080472
"1457",-110.2499005,44.895546
"1458",-110.2624359,44.9068796
"1459",-110.2618975,44.9033904
"1460",-110.2576818,44.9051921
"1461",-110.2612791,44.9029808
"1462",-110.2615377,44.9033753
"1463",-110.2590184,44.9047025
"1464",-110.2592761,44.9010188
"1465",-110.2616609,44.9033921
"1466",-110.262242,44.908211
"1467",-110.2651247,44.9048113
"1468",-110.2612929,44.9028379
"1469",-110.2586299,44.9045091
"1470",-110.2622016,44.908002
"1471",-110.2596666,44.9057142
"1472",-110.2593044,44.9062663
"1473",-110.2588659,44.9051276
"1474",-110.2615621,44.9040102
"1475",-110.2623768,44.9033181
"1476",-110.2467733,44.9001971
"1477",-110.2467428,44.9001326
"1478",-110.2566728,44.9042245
"1479",-110.2467623,44.9002095
"1480",-110.2573468,44.9023858
"1481",-110.2467566,44.9002356
"1482",-110.2468513,44.9002305
"1483",-110.2464969,44.9000314
"1484",-110.2467724,44.9002196
"1485",-110.2467635,44.9002118
"1486",-110.2616864,44.9034303
"1487",-110.2596733,44.9032639
"1488",-110.24675,44.9001913
"1489",-110.2552952,44.9023546
"1490",-110.2467516,44.9002013
"1491",-110.2620064,44.9038245
"1492",-110.246904,44.9001357
"1493",-110.246748,44.9002154
"1494",-110.2470569,44.9004386
"1495",-110.2467034,44.9001891
"1496",-110.2466795,44.9002617
"1497",-110.2467116,44.9002276
"1498",-110.2485013,44.9003868
"1499",-110.2667705,44.903545
"1500",-110.2636245,44.9054266
"1501",-110.2616399,44.906474
"1502",-110.2577456,44.8962237
"1503",-110.261423,44.9024778
"1504",-110.2467686,44.9002426
"1505",-110.2682337,44.9088524
"1506",-110.268557,44.909522
"1507",-110.2548725,44.902864
"1508",-110.2547107,44.9035765
"1509",-110.2597022,44.9046593
"1510",-110.2498567,44.9011902
"1511",-110.2550929,44.9024391
"1512",-110.2550187,44.9024081
"1513",-110.2547712,44.9019488
"1514",-110.2551641,44.902503
"1515",-110.2551011,44.9024579
"1516",-110.2549296,44.9024664
"1517",-110.2544525,44.9025312
"1518",-110.2551199,44.9024509
"1519",-110.2635326,44.9056819
"1520",-110.2631638,44.90624
"1521",-110.2467454,44.9001847
"1522",-110.2616419,44.9064434
"1523",-110.2603207,44.9057591
"1524",-110.2591707,44.904718
"1525",-110.2467157,44.9004342
"1526",-110.2572706,44.9017414
"1527",-110.2480455,44.9008116
"1528",-110.261441,44.9034952
"1529",-110.2718799,44.9096491
"1530",-110.259014,44.9047516
"1531",-110.2598761,44.9057101
"1532",-110.2593708,44.9066486
"1533",-110.2623426,44.9073734
"1534",-110.2552342,44.9023701
"1535",-110.257885,44.9045937
"1536",-110.2628407,44.9064802
"1537",-110.2623094,44.9072839
"1538",-110.2441168,44.9061197
"1539",-110.2626871,44.9063847
"1540",-110.2487346,44.9046411
"1541",-110.2536154,44.8970325
"1542",-110.2552662,44.9024652
"1543",-110.2553491,44.9026368
"1544",-110.2625935,44.9064193
"1545",-110.2685537,44.9085482
"1546",-110.257806,44.9026703
"1547",-110.2581046,44.9029412
"1548",-110.2553223,44.8995243
"1549",-110.2698496,44.9087267
"1550",-110.2637558,44.9041501
"1551",-110.2652042,44.9022904
"1552",-110.2624637,44.9054392
"1553",-110.2531926,44.8962686
"1554",-110.2551205,44.9015715
"1555",-110.2621343,44.907279
"1556",-110.2617995,44.9064249
"1557",-110.2643086,44.903461
"1558",-110.2591383,44.9052066
"1559",-110.2681874,44.9031084
"1560",-110.260535,44.9046246
"1561",-110.2590982,44.9067684
"1562",-110.2588546,44.9060351
"1563",-110.2512141,44.9019017
"1564",-110.2575814,44.9008967
"1565",-110.2552044,44.9025014
"1566",-110.2595496,44.9066068
"1567",-110.2634482,44.9060349
"1568",-110.2639561,44.9083015
"1569",-110.2590278,44.9066811
"1570",-110.2675703,44.9047863
"1571",-110.2683321,44.9089865
"1572",-110.2663794,44.9020982
"1573",-110.2645946,44.8994876
"1574",-110.2482228,44.9056412
"1575",-110.2616466,44.9034412
"1576",-110.2600874,44.8957577
"1577",-110.2658199,44.9015217
"1578",-110.2744953,44.8962506
"1579",-110.2632193,44.9055297
"1580",-110.2646746,44.8995654
"1581",-110.2567692,44.9054421
"1582",-110.2646595,44.8995373
"1583",-110.2558943,44.900716
"1584",-110.2646228,44.8995242
"1585",-110.2596078,44.9056378
"1586",-110.2621587,44.9072909
"1587",-110.2647151,44.8995609
"1588",-110.2654194,44.9014599
"1589",-110.2647215,44.8995599
"1590",-110.2646775,44.8995393
"1591",-110.2647458,44.8993877
"1592",-110.2800223,44.9084937
"1593",-110.2800888,44.9084594
"1594",-110.2799859,44.9084373
"1595",-110.2803222,44.9081715
"1596",-110.2774206,44.908006
"1597",-110.2769829,44.9084758
"1598",-110.2802324,44.9082965
"1599",-110.2802033,44.9082485
"1600",-110.2624255,44.9063065
"1601",-110.2624805,44.9063296
"1602",-110.2801526,44.9081886
"1603",-110.2730856,44.9077626
"1604",-110.2799944,44.9083924
"1605",-110.258168,44.8991747
"1606",-110.2644871,44.9061817
"1607",-110.2804633,44.908481
"1608",-110.262175,44.9046002
"1609",-110.2660635,44.9071141
"1610",-110.2802467,44.9082729
"1611",-110.2555912,44.9041723
"1612",-110.2645811,44.899388
"1613",-110.2649513,44.8998901
"1614",-110.2593955,44.9058156
"1615",-110.2572683,44.9017126
"1616",-110.2619045,44.9037928
"1617",-110.260609,44.9053893
"1618",-110.2646709,44.8995623
"1619",-110.2802757,44.9083001
"1620",-110.2623634,44.8989411
"1621",-110.2619862,44.9041506
"1622",-110.2646464,44.899553
"1623",-110.2645011,44.8993472
"1624",-110.259405,44.9068393
"1625",-110.2594944,44.9065774
"1626",-110.2588077,44.9068193
"1627",-110.2480418,44.9046337
"1628",-110.2630907,44.9047744
"1629",-110.254871,44.9069668
"1630",-110.2611672,44.9033637
"1631",-110.2648757,44.8996403
"1632",-110.2646679,44.8995628
"1633",-110.2650781,44.9053366
"1634",-110.2650286,44.9053218
"1635",-110.2669838,44.9012195
"1636",-110.26251,44.9052587
"1637",-110.2618101,44.9068648
"1638",-110.2718646,44.9095387
"1639",-110.2631894,44.9073927
"1640",-110.2632665,44.9091244
"1641",-110.2563496,44.9054544
"1642",-110.2476631,44.9044364
"1643",-110.2603401,44.9049963
"1644",-110.2617687,44.9037037
"1645",-110.2640342,44.909255
"1646",-110.2638518,44.9080787
"1647",-110.2575339,44.9053359
"1648",-110.2603614,44.9049761
"1649",-110.2589551,44.9051664
"1650",-110.2596956,44.9057092
"1651",-110.2647577,44.8995805
"1652",-110.258423,44.9009629
"1653",-110.2582866,44.9008802
"1654",-110.2762002,44.9079254
"1655",-110.2661245,44.8972142
"1656",-110.2589256,44.9045783
"1657",-110.2565891,44.9064013
"1658",-110.2569482,44.9009647
"1659",-110.2620611,44.903738
"1660",-110.2564452,44.9013454
"1661",-110.2562822,44.9033201
"1662",-110.2595486,44.9056074
"1663",-110.2619976,44.903695
"1664",-110.2614007,44.9024614
"1665",-110.2576456,44.9021493
"1666",-110.2726348,44.9085246
"1667",-110.2552381,44.9025183
"1668",-110.2579319,44.9013004
"1669",-110.2625707,44.9082027
"1670",-110.2624981,44.9032967
"1671",-110.2649436,44.9036855
"1672",-110.2625121,44.9045853
"1673",-110.2648723,44.8993022
"1674",-110.2661159,44.901765
"1675",-110.2680605,44.9020626
"1676",-110.2663594,44.9025699
"1677",-110.2647267,44.8995594
"1678",-110.2647167,44.8995804
"1679",-110.2647064,44.8995474
"1680",-110.2619462,44.9070883
"1681",-110.2618987,44.9037599
"1682",-110.2600299,44.9020952
"1683",-110.2647572,44.8995766
"1684",-110.2622091,44.9032693
"1685",-110.261666,44.9034179
"1686",-110.2685178,44.8992049
"1687",-110.2651168,44.8999349
"1688",-110.263783,44.9041941
"1689",-110.2608717,44.896754
"1690",-110.2647262,44.8995463
"1691",-110.2581177,44.9060455
"1692",-110.2615709,44.9050096
"1693",-110.248175,44.9043647
"1694",-110.2622077,44.907347
"1695",-110.2614154,44.9081126
"1696",-110.2547335,44.9048476
"1697",-110.2653499,44.9022953
"1698",-110.2648261,44.8995931
"1699",-110.2508758,44.9024385
"1700",-110.2644421,44.9050144
"1701",-110.2514561,44.8947678
"1702",-110.2551429,44.8987928
"1703",-110.2661224,44.9063801
"1704",-110.2661685,44.9022536
"1705",-110.2660081,44.9024991
"1706",-110.2618344,44.9072379
"1707",-110.2619687,44.9037134
"1708",-110.2647612,44.8996194
"1709",-110.260333,44.9049948
"1710",-110.2602384,44.9052
"1711",-110.2620257,44.9037211
"1712",-110.2654848,44.9029093
"1713",-110.2648282,44.8995781
"1714",-110.2664241,44.9028492
"1715",-110.2621871,44.9035633
"1716",-110.2647742,44.8996537
"1717",-110.2666369,44.9029404
"1718",-110.2616641,44.9034825
"1719",-110.2649554,44.9048839
