"","individual_local_identifier","utm_easting","utm_northing","study_local_timestamp","terr_bin","hunt_bin","lat","lon","sunrise","sunset"
"1631","7561",568847.909983344,4971947.08557439,2020-11-25 09:01:11,TRUE,FALSE,44.9735989,-110.5647115,2020-11-25 07:35:07,2020-11-25 16:46:45
"1632","7561",553856.175611382,4977710.12030195,2020-11-26 08:00:15,TRUE,FALSE,44.9724864,-110.570369,2020-11-26 07:36:23,2020-11-26 16:46:10
"1633","7561",557821.391203652,4978130.43409713,2020-11-26 09:01:11,TRUE,FALSE,44.9724864,-110.570369,2020-11-26 07:36:23,2020-11-26 16:46:10
"1634","7561",598073.699065032,4976664.36694394,2020-11-28 08:00:08,TRUE,FALSE,44.9793771,-110.5483381,2020-11-28 07:38:44,2020-11-28 16:45:00
"1635","7561",597701.07068914,4976730.84549908,2020-11-28 09:00:12,TRUE,FALSE,44.9793771,-110.5483381,2020-11-28 07:38:44,2020-11-28 16:45:00
"1636","7561",576366.012759416,4977083.84374793,2020-11-28 10:00:24,TRUE,FALSE,44.9793771,-110.5483381,2020-11-28 07:38:44,2020-11-28 16:45:00
"1637","7561",545317.152743936,4979896.10078638,2020-12-01 08:00:13,TRUE,FALSE,44.9794988,-110.5717675,2020-12-01 07:42:19,2020-12-01 16:43:47
"1638","7561",545303.645695497,4979911.46910366,2020-12-01 09:00:23,TRUE,FALSE,44.9794988,-110.5717675,2020-12-01 07:42:19,2020-12-01 16:43:47
"1639","7561",552133.242609115,4978650.00975656,2020-12-02 08:00:15,TRUE,FALSE,44.971297,-110.5632839,2020-12-02 07:43:22,2020-12-02 16:43:26
"1640","7561",555256.783406016,4977856.64554773,2020-12-02 09:00:20,TRUE,FALSE,44.971297,-110.5632839,2020-12-02 07:43:22,2020-12-02 16:43:26
"1641","7561",552151.008385885,4978641.92254916,2020-12-04 08:00:16,TRUE,FALSE,44.9728483,-110.5643128,2020-12-04 07:45:32,2020-12-04 16:42:51
"1642","7561",559679.665357592,4975908.12005153,2020-12-04 09:00:41,TRUE,FALSE,44.9728483,-110.5643128,2020-12-04 07:45:32,2020-12-04 16:42:51
"1643","7561",552130.64908876,4978627.56985856,2020-12-05 08:00:10,TRUE,FALSE,44.9714372,-110.5642466,2020-12-05 07:46:35,2020-12-05 16:42:38
"1644","7561",552134.167142927,4978631.42016883,2020-12-05 09:00:15,TRUE,FALSE,44.9714372,-110.5642466,2020-12-05 07:46:35,2020-12-05 16:42:38
"1645","7561",552145.800346571,4978614.13992449,2020-12-06 08:00:11,TRUE,FALSE,44.9789415,-110.5675507,2020-12-06 07:47:38,2020-12-06 16:42:26
"1646","7561",552175.185050188,4978622.45612456,2020-12-06 09:00:32,TRUE,FALSE,44.9789415,-110.5675507,2020-12-06 07:47:38,2020-12-06 16:42:26
"1647","7561",596199.635295075,4978352.69231471,2020-12-08 08:00:11,TRUE,FALSE,44.9592913,-110.5584575,2020-12-08 07:49:28,2020-12-08 16:42:14
"1648","7561",586261.403053134,4980223.5831441,2020-12-08 09:00:23,TRUE,FALSE,44.9592913,-110.5584575,2020-12-08 07:49:28,2020-12-08 16:42:14
"1649","7561",552131.74428332,4978634.48882892,2020-12-09 08:00:10,TRUE,FALSE,44.9593252,-110.5584405,2020-12-09 07:50:24,2020-12-09 16:42:11
"1650","7561",552135.955132455,4978627.85752052,2020-12-09 09:00:19,TRUE,FALSE,44.9593252,-110.5584405,2020-12-09 07:50:24,2020-12-09 16:42:11
"1651","7561",561909.667974086,4973011.09271308,2020-12-10 09:00:23,TRUE,FALSE,44.9714197,-110.5642833,2020-12-10 07:51:21,2020-12-10 16:42:09
"1652","7561",552123.564638888,4978601.60500856,2020-12-12 08:00:23,TRUE,FALSE,44.9593178,-110.5584221,2020-12-12 07:52:59,2020-12-12 16:42:17
"1653","7561",558997.316478384,4976865.21518291,2020-12-12 09:00:10,TRUE,FALSE,44.9593178,-110.5584221,2020-12-12 07:52:59,2020-12-12 16:42:17
"1654","7561",596173.309356187,4978368.78536981,2020-12-13 08:00:14,TRUE,FALSE,44.9726945,-110.5633238,2020-12-13 07:53:51,2020-12-13 16:42:23
"1655","7561",588486.359553776,4984422.88577693,2020-12-13 09:00:11,TRUE,FALSE,44.9726945,-110.5633238,2020-12-13 07:53:51,2020-12-13 16:42:23
"1656","7561",562899.401172569,4974217.40842987,2020-12-16 08:00:38,TRUE,FALSE,44.9593178,-110.558417,2020-12-16 07:55:58,2020-12-16 16:43:02
"1657","7561",562845.096103704,4974148.85091089,2020-12-16 09:00:13,TRUE,FALSE,44.9593178,-110.558417,2020-12-16 07:55:58,2020-12-16 16:43:02
"1658","7561",608158.93744014,4966106.12596025,2020-12-24 09:00:23,TRUE,FALSE,44.9503017,-110.5202005,2020-12-24 07:59:55,2020-12-24 16:46:27
"1659","7561",579633.553356978,4976159.81082467,2020-12-24 10:00:23,TRUE,FALSE,44.9503017,-110.5202005,2020-12-24 07:59:55,2020-12-24 16:46:27
"1660","7561",565090.580230646,4969102.43314853,2020-12-25 09:00:41,TRUE,FALSE,44.9767189,-110.5556445,2020-12-25 08:00:30,2020-12-25 16:47:07
"1661","7561",532808.489114314,5021104.58337868,2020-12-31 09:00:14,TRUE,FALSE,44.9517304,-110.5337999,2020-12-31 08:01:27,2020-12-31 16:51:39
"1662","7561",544722.768788553,5014627.74735815,2021-01-01 09:00:24,TRUE,FALSE,44.9531281,-110.573483,2021-01-01 08:01:39,2021-01-01 16:52:41
"1663","7561",523686.286294578,5007686.49627744,2021-01-08 09:00:23,TRUE,FALSE,44.9503863,-110.5205936,2021-01-08 08:00:32,2021-01-08 16:59:31
"1664","7561",554863.262719942,4977502.64385441,2021-01-08 10:00:09,TRUE,FALSE,44.9503863,-110.5205936,2021-01-08 08:00:32,2021-01-08 16:59:31
"1665","7561",562844.557523739,4974154.66708069,2021-01-09 08:00:23,TRUE,FALSE,44.9520583,-110.5293244,2021-01-09 08:00:16,2021-01-09 17:00:39
"1666","7561",550277.763238257,4974763.05930038,2021-01-11 08:01:50,TRUE,FALSE,44.9709822,-110.5355828,2021-01-11 07:59:38,2021-01-11 17:02:56
"1667","7561",550299.202501167,4974738.48733469,2021-01-11 09:00:10,TRUE,FALSE,44.9709822,-110.5355828,2021-01-11 07:59:38,2021-01-11 17:02:56
"1668","7561",561542.933964295,4976260.66459738,2021-01-11 10:00:08,TRUE,FALSE,44.9709822,-110.5355828,2021-01-11 07:59:38,2021-01-11 17:02:56
"1669","7561",550301.118658534,4974724.63801502,2021-01-12 08:00:11,TRUE,FALSE,44.9480467,-110.5069667,2021-01-12 07:59:02,2021-01-12 17:04:05
"1670","7561",555284.268333183,4975419.92530012,2021-01-12 09:00:23,TRUE,FALSE,44.9480467,-110.5069667,2021-01-12 07:59:02,2021-01-12 17:04:05
"1671","7561",550290.631185825,4974720.42298493,2021-01-13 08:00:23,TRUE,FALSE,44.95175,-110.5213476,2021-01-13 07:58:38,2021-01-13 17:05:20
"1672","7561",514061.742834461,5000221.06185277,2021-01-14 08:00:23,TRUE,FALSE,44.9537428,-110.5083373,2021-01-14 07:58:05,2021-01-14 17:06:31
"1673","7561",514099.326443817,5000038.75614716,2021-01-14 09:00:23,TRUE,FALSE,44.9537428,-110.5083373,2021-01-14 07:58:05,2021-01-14 17:06:31
"1674","7561",553249.560055705,4977478.44337157,2021-01-14 10:00:09,TRUE,FALSE,44.9537428,-110.5083373,2021-01-14 07:58:05,2021-01-14 17:06:31
"1675","7561",557325.246115134,4977860.41691655,2021-01-15 08:00:41,TRUE,FALSE,44.9531494,-110.5549239,2021-01-15 07:57:44,2021-01-15 17:07:57
"1676","7561",557331.428918354,4977849.19615157,2021-01-15 09:00:10,TRUE,FALSE,44.9531494,-110.5549239,2021-01-15 07:57:44,2021-01-15 17:07:57
"1677","7561",557307.661673769,4976414.12200914,2021-01-15 10:00:22.999,TRUE,FALSE,44.9531494,-110.5549239,2021-01-15 07:57:44,2021-01-15 17:07:57
"1678","7561",557299.561701766,4977861.14221071,2021-01-16 08:00:23,TRUE,FALSE,44.9904894,-110.5683502,2021-01-16 07:57:19,2021-01-16 17:09:10
"1679","7561",557306.550579775,4977840.95214067,2021-01-16 09:00:19,TRUE,FALSE,44.9904894,-110.5683502,2021-01-16 07:57:19,2021-01-16 17:09:10
"1680","7561",557338.429258917,4977855.90239848,2021-01-18 08:00:23,TRUE,FALSE,44.9766502,-110.5540117,2021-01-18 07:55:56,2021-01-18 17:11:45
"1681","7561",558908.776058346,4977137.55038171,2021-01-18 09:00:41,TRUE,FALSE,44.9766502,-110.5540117,2021-01-18 07:55:56,2021-01-18 17:11:45
"1682","7561",557281.162198653,4977911.68132648,2021-01-19 08:00:21,TRUE,FALSE,44.9528607,-110.5745014,2021-01-19 07:55:15,2021-01-19 17:13:14
"1683","7561",557873.048386343,4977872.82636909,2021-01-19 09:00:23,TRUE,FALSE,44.9528607,-110.5745014,2021-01-19 07:55:15,2021-01-19 17:13:14
"1684","7561",574298.909619366,4977862.81326701,2021-01-21 08:00:50,TRUE,FALSE,44.9719423,-110.5592676,2021-01-21 07:53:44,2021-01-21 17:15:48
"1685","7561",574254.467832346,4977474.08693127,2021-01-21 09:00:11,TRUE,FALSE,44.9719423,-110.5592676,2021-01-21 07:53:44,2021-01-21 17:15:48
"1686","7561",574260.323932583,4977852.49940607,2021-01-22 08:00:23,TRUE,FALSE,44.957566,-110.5242377,2021-01-22 07:52:45,2021-01-22 17:17:04
"1687","7561",574265.234790884,4977841.31295896,2021-01-22 09:00:42,TRUE,FALSE,44.957566,-110.5242377,2021-01-22 07:52:45,2021-01-22 17:17:04
"1688","7561",574322.821871718,4977896.81033017,2021-01-22 10:00:09,TRUE,FALSE,44.957566,-110.5242377,2021-01-22 07:52:45,2021-01-22 17:17:04
"1689","7561",574300.074806443,4977864.38222033,2021-01-23 08:00:54,TRUE,FALSE,45.0261262,-110.6837547,2021-01-23 07:52:44,2021-01-23 17:18:53
"1690","7561",574308.625241081,4977901.20055379,2021-01-23 09:01:11,TRUE,FALSE,45.0261262,-110.6837547,2021-01-23 07:52:44,2021-01-23 17:18:53
"1691","7561",574280.731053039,4977855.45832867,2021-01-23 10:00:10,TRUE,FALSE,45.0261262,-110.6837547,2021-01-23 07:52:44,2021-01-23 17:18:53
"1692","7561",574292.891555258,4977837.54557518,2021-01-24 08:01:07,TRUE,FALSE,44.9264901,-110.5487548,2021-01-24 07:51:02,2021-01-24 17:20:01
"1693","7561",574261.920191882,4977835.2861143,2021-01-24 09:00:23,TRUE,FALSE,44.9264901,-110.5487548,2021-01-24 07:51:02,2021-01-24 17:20:01
"1694","7561",574299.831639669,4977872.41202657,2021-01-24 10:00:12,TRUE,FALSE,44.9264901,-110.5487548,2021-01-24 07:51:02,2021-01-24 17:20:01
"1695","7561",552975.217990347,4973588.65555881,2021-01-28 08:00:10,TRUE,FALSE,44.9520561,-110.5858462,2021-01-28 07:47:24,2021-01-28 17:25:43
"1696","7561",553009.99326361,4973553.03791864,2021-01-28 09:00:10,TRUE,FALSE,44.9520561,-110.5858462,2021-01-28 07:47:24,2021-01-28 17:25:43
"1697","7561",552976.644748658,4973589.85605721,2021-01-30 08:00:11,TRUE,FALSE,44.9506146,-110.5464941,2021-01-30 07:45:06,2021-01-30 17:28:25
"1698","7561",552976.672681854,4973596.9773672,2021-01-30 09:00:23,TRUE,FALSE,44.9506146,-110.5464941,2021-01-30 07:45:06,2021-01-30 17:28:25
"1699","7561",653126.891726369,4980270.19059647,2021-01-31 08:00:17,TRUE,FALSE,44.9265452,-110.5472823,2021-01-31 07:43:56,2021-01-31 17:29:55
"1700","7561",635673.398026358,4986126.54599123,2021-01-31 09:00:23,TRUE,FALSE,44.9265452,-110.5472823,2021-01-31 07:43:56,2021-01-31 17:29:55
"1701","7561",611468.198295334,4990258.89972662,2021-01-31 10:00:09,TRUE,FALSE,44.9265452,-110.5472823,2021-01-31 07:43:56,2021-01-31 17:29:55
"1702","7561",552975.452821648,4973593.66780771,2021-02-01 08:00:13,TRUE,FALSE,44.9506058,-110.5464798,2021-02-01 07:42:51,2021-02-01 17:31:17
"1703","7561",552976.99649243,4973596.95782676,2021-02-01 09:00:41,TRUE,FALSE,44.9506058,-110.5464798,2021-02-01 07:42:51,2021-02-01 17:31:17
"1704","7561",552975.354846161,4973598.8328347,2021-02-01 10:00:09,TRUE,FALSE,44.9506058,-110.5464798,2021-02-01 07:42:51,2021-02-01 17:31:17
"1705","7561",653136.127863893,4980267.43300185,2021-02-02 08:00:09,TRUE,FALSE,44.9559564,-110.5546755,2021-02-02 07:41:44,2021-02-02 17:32:45
"1706","7561",653129.006788556,4980266.56217859,2021-02-02 09:00:23,TRUE,FALSE,44.9559564,-110.5546755,2021-02-02 07:41:44,2021-02-02 17:32:45
"1707","7561",625656.532036168,4989950.09931405,2021-02-02 10:00:15,TRUE,FALSE,44.9559564,-110.5546755,2021-02-02 07:41:44,2021-02-02 17:32:45
"1708","7561",583537.759293446,4984743.11708078,2021-02-02 11:00:10,TRUE,FALSE,44.9559564,-110.5546755,2021-02-02 07:41:44,2021-02-02 17:32:45
"1709","7561",578296.651373737,4981083.78592191,2021-02-02 12:00:53,TRUE,FALSE,44.9559564,-110.5546755,2021-02-02 07:41:44,2021-02-02 17:32:45
"1710","7561",544790.016515278,4980949.88451747,2021-02-04 08:00:23,TRUE,FALSE,44.9664111,-110.5528265,2021-02-04 07:39:19,2021-02-04 17:35:36
"1711","7561",544812.14818319,4980774.52478487,2021-02-04 09:00:09,TRUE,FALSE,44.9664111,-110.5528265,2021-02-04 07:39:19,2021-02-04 17:35:36
"1712","7561",546822.444105719,4979883.64193513,2021-02-04 10:00:09,TRUE,FALSE,44.9664111,-110.5528265,2021-02-04 07:39:19,2021-02-04 17:35:36
"1713","7561",544718.524176511,4980771.13610367,2021-02-05 08:00:10,TRUE,FALSE,44.955953,-110.5547193,2021-02-05 07:38:03,2021-02-05 17:37:05
"1714","7561",544843.967032774,4980847.03580608,2021-02-05 09:00:10,TRUE,FALSE,44.955953,-110.5547193,2021-02-05 07:38:03,2021-02-05 17:37:05
"1715","7561",544874.260786372,4980849.18146248,2021-02-05 10:00:53,TRUE,FALSE,44.955953,-110.5547193,2021-02-05 07:38:03,2021-02-05 17:37:05
"1716","7561",544837.474700303,4980830.63744923,2021-02-06 08:00:10,TRUE,FALSE,44.9558917,-110.5546808,2021-02-06 07:36:46,2021-02-06 17:38:32
"1717","7561",544822.032926802,4980823.26368349,2021-02-06 09:00:10,TRUE,FALSE,44.9558917,-110.5546808,2021-02-06 07:36:46,2021-02-06 17:38:32
"1718","7561",546181.952824233,4979830.57968949,2021-02-06 10:00:10,TRUE,FALSE,44.9558917,-110.5546808,2021-02-06 07:36:46,2021-02-06 17:38:32
"1719","7561",544779.56321778,4980792.11559928,2021-02-07 08:00:23,TRUE,FALSE,44.9791337,-110.5506404,2021-02-07 07:35:29,2021-02-07 17:39:54
"1720","7561",544818.351189051,4980852.43294531,2021-02-07 09:00:11,TRUE,FALSE,44.9791337,-110.5506404,2021-02-07 07:35:29,2021-02-07 17:39:54
"1721","7561",560298.906800812,4976394.88058029,2021-02-07 10:00:09,TRUE,FALSE,44.9791337,-110.5506404,2021-02-07 07:35:29,2021-02-07 17:39:54
"1722","7561",544045.099607306,4976177.46836393,2021-02-10 08:00:10,TRUE,FALSE,44.9815301,-110.5523525,2021-02-10 07:31:24,2021-02-10 17:44:14
"1723","7561",544044.383627411,4976173.73076589,2021-02-10 08:30:53,TRUE,FALSE,44.9815301,-110.5523525,2021-02-10 07:31:24,2021-02-10 17:44:14
"1724","7561",544045.265913843,4976188.84526677,2021-02-10 09:00:09,TRUE,FALSE,44.9815301,-110.5523525,2021-02-10 07:31:24,2021-02-10 17:44:14
"1725","7561",544031.300770037,4976176.09586314,2021-02-10 09:30:09,TRUE,FALSE,44.9815301,-110.5523525,2021-02-10 07:31:24,2021-02-10 17:44:14
"1726","7561",544040.321723364,4976175.78022225,2021-02-10 10:00:10,TRUE,FALSE,44.9815301,-110.5523525,2021-02-10 07:31:24,2021-02-10 17:44:14
"1727","7561",554138.206204223,4974943.98043295,2021-02-10 10:30:10,TRUE,FALSE,44.9815301,-110.5523525,2021-02-10 07:31:24,2021-02-10 17:44:14
"1728","7561",531528.630225377,4984954.87675146,2021-02-17 07:30:15,TRUE,FALSE,45.2585783,-110.8382883,2021-02-17 07:22:37,2021-02-17 17:54:57
"1729","7561",531538.774716223,4984942.95133051,2021-02-17 08:00:11,TRUE,FALSE,45.2585783,-110.8382883,2021-02-17 07:22:37,2021-02-17 17:54:57
"1730","7561",530102.962369233,4984855.7661699,2021-02-17 08:30:10,TRUE,FALSE,45.2585783,-110.8382883,2021-02-17 07:22:37,2021-02-17 17:54:57
"1731","7561",528306.78163981,4985160.14304286,2021-02-17 09:00:10,TRUE,FALSE,45.2585783,-110.8382883,2021-02-17 07:22:37,2021-02-17 17:54:57
"1732","7561",531534.480044166,4984955.79437524,2021-02-17 09:30:23,TRUE,FALSE,45.2585783,-110.8382883,2021-02-17 07:22:37,2021-02-17 17:54:57
"1733","7561",537867.585809209,4983055.42668738,2021-02-17 10:00:09,TRUE,FALSE,45.2585783,-110.8382883,2021-02-17 07:22:37,2021-02-17 17:54:57
"1734","7561",562205.533603871,4975638.54174469,2021-02-17 10:30:23,TRUE,FALSE,45.2585783,-110.8382883,2021-02-17 07:22:37,2021-02-17 17:54:57
"1735","7561",553065.373032394,4975060.38995731,2021-02-27 07:30:12,TRUE,FALSE,44.9559452,-110.5547017,2021-02-27 07:04:31,2021-02-27 18:08:11
"1736","7561",553011.737657107,4975097.6618832,2021-02-27 08:00:47,TRUE,FALSE,44.9559452,-110.5547017,2021-02-27 07:04:31,2021-02-27 18:08:11
"1737","7561",553009.050283151,4975100.06147106,2021-02-27 08:30:10,TRUE,FALSE,44.9559452,-110.5547017,2021-02-27 07:04:31,2021-02-27 18:08:11
"1738","7561",553015.334792508,4975084.515974,2021-02-27 09:00:12,TRUE,FALSE,44.9559452,-110.5547017,2021-02-27 07:04:31,2021-02-27 18:08:11
"1739","7561",554654.548461469,4975473.79777335,2021-02-27 09:30:21,TRUE,FALSE,44.9559452,-110.5547017,2021-02-27 07:04:31,2021-02-27 18:08:11
"1740","7561",558447.050952632,4976543.72089205,2021-02-27 10:00:16,TRUE,FALSE,44.9559452,-110.5547017,2021-02-27 07:04:31,2021-02-27 18:08:11
"1741","7561",552916.961965174,4975154.99084348,2021-02-28 07:30:08,TRUE,FALSE,45.042415,-110.6896141,2021-02-28 07:03:25,2021-02-28 18:10:00
"1742","7561",552950.203232479,4975150.17760469,2021-02-28 08:00:16,TRUE,FALSE,45.042415,-110.6896141,2021-02-28 07:03:25,2021-02-28 18:10:00
"1743","7561",552929.252126102,4975034.42264926,2021-02-28 08:30:23,TRUE,FALSE,45.042415,-110.6896141,2021-02-28 07:03:25,2021-02-28 18:10:00
"1744","7561",552948.470154244,4974981.84546395,2021-02-28 09:00:10,TRUE,FALSE,45.042415,-110.6896141,2021-02-28 07:03:25,2021-02-28 18:10:00
"1745","7561",553006.722829501,4975105.69686238,2021-02-28 09:30:23,TRUE,FALSE,45.042415,-110.6896141,2021-02-28 07:03:25,2021-02-28 18:10:00
"1746","7561",553012.841652955,4975101.58151779,2021-02-28 10:00:23,TRUE,FALSE,45.042415,-110.6896141,2021-02-28 07:03:25,2021-02-28 18:10:00
"1747","7561",567110.691988503,4974542.67834015,2021-02-28 10:30:09,TRUE,FALSE,45.042415,-110.6896141,2021-02-28 07:03:25,2021-02-28 18:10:00
"1748","7561",574306.700501045,4977869.93648165,2021-03-01 10:00:09,TRUE,FALSE,45.0632995,-110.767996,2021-03-01 07:02:00,2021-03-01 18:11:39
"1749","7561",570278.886441519,4971576.50589464,2021-03-08 07:00:10,TRUE,FALSE,44.9567305,-110.5396519,2021-03-08 06:48:25,2021-03-08 18:20:09
"1750","7561",556944.465438998,4975849.48401437,2021-03-11 07:00:11,TRUE,FALSE,44.9633847,-110.5633612,2021-03-11 06:43:00,2021-03-11 18:24:09
"1751","7561",556940.337861952,4975838.00452404,2021-03-11 07:30:13,TRUE,FALSE,44.9633847,-110.5633612,2021-03-11 06:43:00,2021-03-11 18:24:09
"1752","7561",556933.026097349,4975845.60502818,2021-03-11 08:00:23,TRUE,FALSE,44.9633847,-110.5633612,2021-03-11 06:43:00,2021-03-11 18:24:09
"1753","7561",555839.299209191,4976215.1579173,2021-03-11 08:30:23,TRUE,FALSE,44.9633847,-110.5633612,2021-03-11 06:43:00,2021-03-11 18:24:09
"1754","7561",556925.740345306,4975836.08605507,2021-03-11 09:00:10,TRUE,FALSE,44.9633847,-110.5633612,2021-03-11 06:43:00,2021-03-11 18:24:09
"1755","7561",556924.098984869,4975836.97132589,2021-03-11 09:30:10,TRUE,FALSE,44.9633847,-110.5633612,2021-03-11 06:43:00,2021-03-11 18:24:09
"1756","7561",556925.475201421,4975850.81487435,2021-03-11 10:00:10,TRUE,FALSE,44.9633847,-110.5633612,2021-03-11 06:43:00,2021-03-11 18:24:09
"1757","7561",571879.593842656,4977368.30429951,2021-03-19 08:00:23,TRUE,FALSE,44.9599773,-110.506853,2021-03-19 06:27:47,2021-03-19 18:34:12
"1758","7561",574056.612991201,4977805.34173172,2021-03-30 07:00:23,TRUE,FALSE,44.960403,-110.5070341,2021-03-30 06:07:01,2021-03-30 18:48:03
"1759","7561",582939.396926942,4988609.69271633,2021-10-01 07:20:17,TRUE,FALSE,45.0813712,-110.7009656,2021-10-01 06:22:20,2021-10-01 18:04:49
"1760","7561",575991.590006446,4981081.30185268,2021-10-03 07:19:10,TRUE,FALSE,45.0806371,-110.7001991,2021-10-03 06:24:48,2021-10-03 18:01:02
"1761","7561",582996.697135151,4988459.76616427,2021-10-04 07:19:47,TRUE,FALSE,45.0770108,-110.7066806,2021-10-04 06:26:03,2021-10-04 17:59:12
"1762","7561",583172.438416971,4988560.33060033,2021-10-06 07:20:15,TRUE,FALSE,45.080864,-110.7004158,2021-10-06 06:28:32,2021-10-06 17:55:27
"1763","7561",578546.252894524,4983870.95935696,2021-10-09 07:19:47,TRUE,FALSE,45.0802764,-110.6998779,2021-10-09 06:32:18,2021-10-09 17:49:56
"1764","7561",583052.418594075,4988093.1942056,2021-10-12 07:19:41,TRUE,FALSE,45.0806598,-110.6998242,2021-10-12 06:36:08,2021-10-12 17:44:31
"1765","7561",582915.239151344,4988147.58457021,2021-10-13 07:19:41,TRUE,FALSE,45.0803122,-110.699643,2021-10-13 06:37:26,2021-10-13 17:42:45
"1766","7561",584133.085524716,4988086.606699,2021-10-14 07:19:41,TRUE,FALSE,45.0802492,-110.6998168,2021-10-14 06:38:43,2021-10-14 17:40:59
"1767","7561",582840.865574116,4988300.81203737,2021-10-15 07:00:15,TRUE,FALSE,45.0792365,-110.7023309,2021-10-15 06:40:02,2021-10-15 17:39:15
"1768","7561",582923.653999793,4988375.15216019,2021-10-15 08:00:23,TRUE,FALSE,45.0792365,-110.7023309,2021-10-15 06:40:02,2021-10-15 17:39:15
"1769","7561",583241.13410333,4988447.2312326,2021-10-15 09:00:23,TRUE,FALSE,45.0792365,-110.7023309,2021-10-15 06:40:02,2021-10-15 17:39:15
"1770","7561",582997.951277055,4988724.02838566,2021-10-16 07:00:23,TRUE,FALSE,45.0789078,-110.7019433,2021-10-16 06:41:20,2021-10-16 17:37:30
"1771","7561",582932.018501021,4988691.89370845,2021-10-16 08:00:17,TRUE,FALSE,45.0789078,-110.7019433,2021-10-16 06:41:20,2021-10-16 17:37:30
"1772","7561",583035.133833573,4988557.87418711,2021-10-16 09:00:23,TRUE,FALSE,45.0789078,-110.7019433,2021-10-16 06:41:20,2021-10-16 17:37:30
"1773","7561",582977.640499969,4988728.07494379,2021-10-17 07:00:24,TRUE,FALSE,45.0803521,-110.6997949,2021-10-17 06:42:39,2021-10-17 17:35:47
"1774","7561",583187.485860803,4988427.88724785,2021-10-17 08:01:44,TRUE,FALSE,45.0803521,-110.6997949,2021-10-17 06:42:39,2021-10-17 17:35:47
"1775","7561",582979.061275773,4988253.97755105,2021-10-17 09:00:23,TRUE,FALSE,45.0803521,-110.6997949,2021-10-17 06:42:39,2021-10-17 17:35:47
"1776","7561",582888.468920252,4988578.66483059,2021-10-18 07:00:34,TRUE,FALSE,45.0807155,-110.7003933,2021-10-18 06:43:58,2021-10-18 17:34:04
"1777","7561",574377.031358129,4976919.38198377,2021-10-18 10:00:41,TRUE,FALSE,45.0807155,-110.7003933,2021-10-18 06:43:58,2021-10-18 17:34:04
"1778","7561",582747.749860207,4988940.63438732,2021-10-19 07:00:41,TRUE,FALSE,45.0806486,-110.7001702,2021-10-19 06:45:17,2021-10-19 17:32:23
"1779","7561",582952.1508885,4988564.14922014,2021-10-20 07:00:36,TRUE,FALSE,45.0804202,-110.6997383,2021-10-20 06:46:37,2021-10-20 17:30:43
"1780","7561",582998.125042519,4988576.3693654,2021-10-21 07:20:11,TRUE,FALSE,45.0805678,-110.6997403,2021-10-21 06:47:58,2021-10-21 17:29:04
"1781","7561",582923.305373911,4988371.06999995,2021-10-24 07:02:47,TRUE,FALSE,45.07182,-110.6850618,2021-10-24 06:51:56,2021-10-24 17:24:10
"1782","7561",587004.619070118,4986644.57430386,2021-10-26 07:03:09,TRUE,FALSE,45.0758185,-110.711292,2021-10-26 06:54:46,2021-10-26 17:21:08
"1783","7561",573452.538222297,4982512.38987661,2021-10-27 07:02:47,TRUE,FALSE,45.090759,-110.6602939,2021-10-27 06:55:58,2021-10-27 17:19:22
"1784","7561",582727.057263797,4988994.19715463,2021-10-29 07:04:23,TRUE,FALSE,45.0915776,-110.6558782,2021-10-29 06:58:42,2021-10-29 17:16:21
"1785","7561",583153.576634835,4988576.42841762,2021-10-30 07:03:23,TRUE,FALSE,45.0803904,-110.6997168,2021-10-30 07:00:14,2021-10-30 17:15:05
"1786","7561",574399.280590404,4972235.30709872,2021-11-18 09:00:41,TRUE,FALSE,45.0819738,-110.6768455,2021-11-18 07:26:28,2021-11-18 16:52:21
"1787","7561",535589.288349578,4977846.28498161,2022-01-11 08:00:08,TRUE,FALSE,44.9502967,-110.5201647,2022-01-11 07:59:37,2022-01-11 17:02:38
"1788","7561",535586.906526971,4977840.53949335,2022-01-11 09:00:23,TRUE,FALSE,44.9502967,-110.5201647,2022-01-11 07:59:37,2022-01-11 17:02:38
"1789","7561",538803.285953094,4978251.55848407,2022-01-11 10:00:11,TRUE,FALSE,44.9502967,-110.5201647,2022-01-11 07:59:37,2022-01-11 17:02:38
"1790","7561",574642.326293872,4973353.89478339,2022-03-01 10:00:10,TRUE,FALSE,44.6777826,-110.5185249,2022-03-01 07:01:05,2022-03-01 18:10:40
"1791","7561",560336.474956092,4980054.89323719,2022-03-04 07:00:23,TRUE,FALSE,44.6604645,-110.589735,2022-03-04 06:56:05,2022-03-04 18:14:57
"1792","7561",559882.826510276,4980108.5197738,2022-03-04 08:00:41,TRUE,FALSE,44.6604645,-110.589735,2022-03-04 06:56:05,2022-03-04 18:14:57
"1793","7561",559779.000310676,4979989.41904177,2022-03-05 07:00:23,TRUE,FALSE,44.6985358,-110.8787137,2022-03-05 06:55:30,2022-03-05 18:17:24
"1794","7561",559790.350523126,4979995.11334808,2022-03-05 08:00:13,TRUE,FALSE,44.6985358,-110.8787137,2022-03-05 06:55:30,2022-03-05 18:17:24
"1795","7561",559788.857069505,4980001.33189311,2022-03-05 09:00:23,TRUE,FALSE,44.6985358,-110.8787137,2022-03-05 06:55:30,2022-03-05 18:17:24
"1796","7561",566633.355941885,4972089.24571438,2022-03-12 07:30:11,TRUE,FALSE,44.8338449,-110.6513297,2022-03-12 06:41:56,2022-03-12 18:25:31
